name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
Mazda 6,2010.0,18900.0,PLN,252000.0,Diesel,1998.0,Żuromin,https://www.otomoto.pl/oferta/mazda-6-2-0d-bardzo-zadbana-bezwypadkowa-po-wymianie-oleju-ID6DzQGz.html#bda1859304
Mercedes-Benz Klasa C 200,2009.0,29850.0,PLN,204320.0,Benzyna,1796.0,Starogard Gdański,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-kompressor-184-km-lifting-navi-alu-pdc-bdb-ID6DzQuk.html#bda1859304
Lancia Thema 2.8,1991.0,17900.0,PLN,201000.0,Benzyna,2829.0,Wejherowo,https://www.otomoto.pl/oferta/lancia-thema-lancia-thema-2-8-v6-i-e-1991r-ID6DbhDU.html#bda1859304
Honda Civic 1.3,2006.0,20900.0,PLN,112000.0,Hybryda,1339.0,Szczecin,https://www.otomoto.pl/oferta/honda-civic-oryg-przebieg-112-000-km-hybryda-automat-skora-jeden-wl-ID6DyECZ.html#bda1859304
Volkswagen Jetta 1.6,2007.0,16900.0,PLN,162000.0,Benzyna,1598.0,Ochaby Małe,https://www.otomoto.pl/oferta/volkswagen-jetta-sprzedam-ID6Dy31c.html#bda1859304
Mercedes-Benz W201 (190),1992.0,19000.0,PLN,199900.0,Benzyna,1800.0,Gdańsk,https://www.otomoto.pl/oferta/mercedes-benz-w201-190-z-1992roku-1-8-109km-automat-klimatyzacja-ID6CszrW.html#bda1859304
Audi A4,2005.0,15900.0,PLN,205000.0,Benzyna+LPG,1984.0,Tomaszów Mazowiecki,https://www.otomoto.pl/oferta/audi-a4-audi-a4-b7-2-0-lpg-sedan-2005-r-ID6DBsSi.html#bda1859304
Audi A4 Avant,2005.0,20900.0,PLN,181000.0,Benzyna,1781.0,Bieniowice,https://www.otomoto.pl/oferta/audi-a4-1-8-turbo-163-km-climatronic-czujnik-parkowania-serwisowany-ID6DxDJK.html#bda1859304
Audi A8 3.0,2003.0,19900.0,PLN,231000.0,Benzyna,2976.0,Sieradz,https://www.otomoto.pl/oferta/audi-a8-v6-3-0-220-km-idealny-pod-gaz-ladne-auto-technicznie-bdb-1-wl-ID6DpYBA.html#bda1859304
Peugeot 301 1.2,2017.0,25900.0,PLN,99000.0,Benzyna,1199.0,Jedlnia-Letnisko,https://www.otomoto.pl/oferta/peugeot-301-naviledyliftrezerwacjafull-opcjabezwypadkowyprywatny-ID6DuNXb.html#bda1859304
Mazda 6 2.0,2009.0,20500.0,PLN,132560.0,Diesel,1998.0,Płock,https://www.otomoto.pl/oferta/mazda-6-ii-sedan-2-0-mzr-cd-140km-103kw-mokka-perla-ID6DyEMa.html#bda1859304
Saab 9-3 1.9TTiD,2009.0,24900.0,PLN,174500.0,Diesel,1910.0,Olkusz,https://www.otomoto.pl/oferta/saab-9-3-ID6DwGtP.html#bda1859304
BMW Seria 3 318i,2006.0,20900.0,PLN,193000.0,Benzyna,1995.0,Wola Buczkowska,https://www.otomoto.pl/oferta/bmw-seria-3-2-0-bardzo-ladnabezwypadkowa-ID6DsanQ.html#bda1859304
Mercedes-Benz Klasa E 200,2005.0,15500.0,PLN,241079.0,Benzyna,1796.0,Słupsk,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-ID6Dib4G.html#bda1859304
Citroën C5 1.6,2010.0,19250.0,PLN,213370.0,Diesel,1560.0,Płock,https://www.otomoto.pl/oferta/citroen-c5-iii-1-6-hdi-109ps-sedan-climatronik-2-strefy-ID6DyEJg.html#bda1859304
BMW Seria 3 320i,2006.0,16900.0,PLN,204000.0,Benzyna,1995.0,Grudziądz,https://www.otomoto.pl/oferta/bmw-seria-3-benzyna-sedan-skory-xenon-pod-fotele-wazne-oplaty-gwarancja-ID6DzQa9.html#589e9e21ad
Audi A8,2000.0,16999.0,PLN,380000.0,Benzyna,3700.0,Kielce,https://www.otomoto.pl/oferta/audi-a8-audi-a8-d2-2000r-zamiana-na-rodzinne-auto-ID6DbrSO.html#589e9e21ad
Škoda Superb 2.8,2005.0,18900.0,PLN,200309.0,Benzyna,2771.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/skoda-superb-193km-xenon-navi-skory-el-fotele-4xpodgrze-fotele-pdc-tempomat-niemcy-ID6DBsDr.html#589e9e21ad
Mercedes-Benz Klasa C,2007.0,21900.0,PLN,115000.0,Benzyna,1800.0,Jedlnia-Letnisko,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-kompresor-115tys-stanfabryczny-ID6DyESh.html#589e9e21ad
Škoda Superb 1.8,2008.0,28000.0,PLN,169000.0,Benzyna,1798.0,Wilkowo,https://www.otomoto.pl/oferta/skoda-superb-skoda-superb-ii-ID6DyEK0.html#589e9e21ad
Opel Insignia 2.0,2010.0,26900.0,PLN,214531.0,Diesel,1956.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/opel-insignia-160km-ledy-bi-xenon-wentyle-navi-skory-pdc-sport-niemcy-ID6DBsnA.html#589e9e21ad
Volvo S60 2.5,2006.0,25900.0,PLN,339000.0,Benzyna+LPG,2521.0,Łańcut,https://www.otomoto.pl/oferta/volvo-s60-sprzedam-volvo-s60-2-5t-ID6DBrTj.html#589e9e21ad
Saab 9-3 1.8t,2007.0,21997.0,PLN,158000.0,Benzyna,1998.0,Dzierżążno,https://www.otomoto.pl/oferta/saab-9-3-1-8-t-benzyna-150-km-salon-polska-zadbany-polecam-ID6Dv2wE.html#589e9e21ad
BMW Seria 3,2007.0,26000.0,PLN,231500.0,Diesel,1995.0,Łódź,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-seria-3-ID6DzPNI.html#589e9e21ad
Volkswagen Passat 1.9,2009.0,20000.0,PLN,219443.0,Diesel,1896.0,Garwolin,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-ID6DzPNx.html#589e9e21ad
Citroën C5 2.0,2012.0,28000.0,PLN,260000.0,Diesel,1997.0,Myślibórz,https://www.otomoto.pl/oferta/citroen-c5-citroen-c5-2012-sedan-automat-ID6DyqsV.html#589e9e21ad
Honda Accord 2.0,2007.0,23800.0,PLN,170000.0,Benzyna,1998.0,Panki,https://www.otomoto.pl/oferta/honda-accord-2-0155ksenonc-tronikp-tronikpolskora-ID6DBs6a.html#589e9e21ad
Volvo S60 2.4D5,2010.0,25000.0,PLN,180000.0,Diesel,2400.0,Lublin,https://www.otomoto.pl/oferta/volvo-s60-volvo-s60-2009-2010rok-2-4d5-navi-automat-skora-180-000km-ID6DwxRM.html#589e9e21ad
Audi A6 2.4,2005.0,21900.0,PLN,170240.0,Benzyna,2393.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/audi-a6-177km-szyberdach-navi-pdc-mmi-sensory-niemcy-ID6DBrX5.html#589e9e21ad
Chevrolet Cruze 2.0,2010.0,20400.0,PLN,191000.0,Diesel,1991.0,Sochaczew,https://www.otomoto.pl/oferta/chevrolet-cruze-chevrolet-cruze-2-0-150-km-klima-navi-czujniki-parkowania-ID6Dhq1a.html#589e9e21ad
BMW Seria 5 520i,2008.0,18900.0,PLN,180000.0,Benzyna,1995.0,Słupca,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-seria-5-520i-ID6DyEHX.html#589e9e21ad
Mazda 3 1.6,2010.0,25900.0,PLN,94676.0,Benzyna,1598.0,Cianowice,https://www.otomoto.pl/oferta/mazda-3-1-6-16v105-psjedyne-94-tys-kmclimatronicsedanalubardzo-zadbana-ID6DyEHt.html#589e9e21ad
Mercedes-Benz Klasa C 180,2005.0,19900.0,PLN,166540.0,Benzyna,1796.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-kompressor-143km-elegance-tempomat-alu-chromy-niemcy-ID6DBrSp.html#589e9e21ad
Audi A6 2.4,2005.0,18500.0,PLN,247000.0,Benzyna,2393.0,Radom,https://www.otomoto.pl/oferta/audi-a6-2-4i-177km-klimatronic-grzane-fotele-pdc-skora-tempomat-zarejestrowany-ID6DzPs4.html#589e9e21ad
BMW Seria 5 E39,2001.0,25700.0,PLN,228457.0,Benzyna+LPG,,Ustroń,https://www.otomoto.pl/oferta/bmw-seria-5-ID6DBrDs.html#589e9e21ad
Volvo S60 D5,2010.0,27500.0,PLN,381117.0,Diesel,2400.0,Falęcin,https://www.otomoto.pl/oferta/volvo-s60-volvo-s60-2-4-d5-automat-ID6DBrMY.html#589e9e21ad
Peugeot 508,2017.0,22900.0,PLN,281135.0,Diesel,1560.0,Kalisz,https://www.otomoto.pl/oferta/peugeot-508-2017rok-1-6hdi-115km-automat-ID6DBrMc.html#589e9e21ad
BMW Seria 5 530i,1994.0,28500.0,PLN,267000.0,Benzyna,2997.0,Kołobrzeg,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-530-e34-v8-super-stan-ID6DrQmG.html#589e9e21ad
Mazda 6 2.0,2010.0,24900.0,PLN,210000.0,Benzyna,1999.0,Kraków,https://www.otomoto.pl/oferta/mazda-6-2-0b-155km-lift-executive-xenon-bose-oplacony-bezwypadkowy-ID6DBrHV.html#589e9e21ad
Škoda Octavia 1.4,2010.0,22900.0,PLN,187000.0,Benzyna,1390.0,Maków Mazowiecki,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-dsg-serwis-ID6DxANo.html#589e9e21ad
BMW Seria 5,2003.0,24900.0,PLN,244000.0,Benzyna,2171.0,Zamość,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-serii-5-2-2-benzyna-automat-ID6DBrEi.html#589e9e21ad
BMW Seria 5 525d,2007.0,23999.0,PLN,330000.0,Diesel,2993.0,Lublin,https://www.otomoto.pl/oferta/bmw-seria-5-3-0d-bogata-wersja-ID6DBrFQ.html#589e9e21ad
BMW Seria 5,2005.0,25400.0,PLN,204000.0,Diesel,2993.0,Bolesławiec,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e-60-3-0d-ID6DBrA4.html#589e9e21ad
Honda Civic,2008.0,23900.0,PLN,157000.0,Benzyna,1800.0,Orzech,https://www.otomoto.pl/oferta/honda-civic-1-8-140km-klimatronik-szyberdach-krajowy-kola-zima-lato-ID6DBrAL.html#589e9e21ad
BMW Seria 5 520i,2004.0,15900.0,PLN,212000.0,Benzyna,2171.0,Gdańsk,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-seria-5-520i-ID6DyEDS.html#589e9e21ad
Mercedes-Benz Klasa S 320,2005.0,17700.0,PLN,371000.0,Diesel,3222.0,Sierpc,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-ID6CU80z.html#589e9e21ad
Lexus IS II,2007.0,18300.0,PLN,250000.0,Diesel,2200.0,Leszno,https://www.otomoto.pl/oferta/lexus-is-bezwypadkowy-navi-kamera-cof-bogato-wyp-zadbany-sprowadzony-ID6D7lMl.html#589e9e21ad
Toyota Corolla 1.4,2008.0,22500.0,PLN,92000.0,Benzyna,1398.0,Walendów,https://www.otomoto.pl/oferta/toyota-corolla-toyota-corolla-e15-2008-ID6Dkf2F.html#2be08ef127
Mazda 6 1.8,2009.0,20900.0,PLN,133000.0,Benzyna,1798.0,Szczecin,https://www.otomoto.pl/oferta/mazda-6-1-8-benzyna-120-km-133-tys-km-ID6DzP3l.html#2be08ef127
Volkswagen Passat 1.8,2009.0,23500.0,PLN,176770.0,Benzyna,1798.0,Mielec,https://www.otomoto.pl/oferta/volkswagen-passat-1-8-tsi-ID6DBrlP.html#2be08ef127
Peugeot 301 1.6,2017.0,22939.0,PLN,94000.0,Diesel,1560.0,Lublin,https://www.otomoto.pl/oferta/peugeot-301-zarejestrowanysalon-polska2017rfa-vat-ID6DBriB.html#2be08ef127
Chevrolet Cruze 1.8,2009.0,22900.0,PLN,142200.0,Benzyna,1796.0,Tarnów,https://www.otomoto.pl/oferta/chevrolet-cruze-1800cm3-benz-16v-automat-ID6DxBLH.html#2be08ef127
Subaru Impreza,2008.0,16900.0,PLN,167000.0,Benzyna+LPG,2500.0,Kraków,https://www.otomoto.pl/oferta/subaru-impreza-2-5-16v-170km-z-lpg-naped-4x4-skrzynia-manualna-bardzo-zadbany-ID6DzOWi.html#2be08ef127
Škoda Superb 2.0,2002.0,17500.0,PLN,73160.0,Benzyna,1984.0,Łódź,https://www.otomoto.pl/oferta/skoda-superb-skoda-super-i-2-0-73-tys-km-przebiegu-klima-grzane-fotele-elektryka-ID6DyEAa.html#2be08ef127
Škoda Superb 2.0,2007.0,17990.0,PLN,143000.0,Benzyna,1984.0,Wołczyn,https://www.otomoto.pl/oferta/skoda-superb-2-0-115-km-lift-ID6DibA3.html#2be08ef127
Jaguar S-Type 4.2,2005.0,26999.0,PLN,218000.0,Benzyna,4196.0,Opole,https://www.otomoto.pl/oferta/jaguar-s-type-jaguar-s-type-4-2-v8-lift-full-zamiana-ID6DkCqp.html#2be08ef127
Mitsubishi Lancer,2011.0,25500.0,PLN,187782.0,Benzyna,1798.0,Starogard Gdański,https://www.otomoto.pl/oferta/mitsubishi-lancer-1-816v-140km-jedenwlasciciel-aso-garazowany-salonpolska-ID6Dxl3U.html#2be08ef127
Peugeot 508,2015.0,15375.0,PLN,166985.0,Diesel,1997.0,Miejsce Piastowe,https://www.otomoto.pl/oferta/peugeot-508-150-km-rok-produkcji-2015-ID6DsBp1.html#2be08ef127
Mercedes-Benz Klasa C 220,2007.0,24999.0,PLN,178000.0,Diesel,2148.0,Klikuszowa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-ID6DzCFf.html#2be08ef127
Ford Mondeo 1.8,2010.0,15900.0,PLN,300000.0,Diesel,1753.0,Warszawa,https://www.otomoto.pl/oferta/ford-mondeo-salon-polska-1-8-125km-dwumasa-wymieniona-30-tys-km-temu-ID6DBr6m.html#2be08ef127
Audi A6 2.4,2005.0,24900.0,PLN,210000.0,Benzyna,2393.0,Radom,https://www.otomoto.pl/oferta/audi-a6-2-4-benzyna-177km-oplacony-automat-bezwypadkowy-super-stan-ID6DyExC.html#2be08ef127
Volvo S40 1.8,2008.0,19900.0,PLN,100000.0,Benzyna,1798.0,Rzeszów,https://www.otomoto.pl/oferta/volvo-s40-niski-przebieg-lift-perfekt-ID6DAQYF.html#2be08ef127
Citroën C-Elysée,2016.0,29900.0,PLN,90000.0,Benzyna+LPG,1587.0,Bąków,https://www.otomoto.pl/oferta/citroen-c-elyse-citroen-c-elysee-1-6instalacja-lpgkrajowypewny-zakup-od-dilera-ID6DsmFS.html#2be08ef127
Mercedes-Benz W123,1980.0,28000.0,PLN,230000.0,Diesel,2399.0,Gdynia,https://www.otomoto.pl/oferta/mercedes-benz-w123-klimatyzacja-oryginalny-lakier-ID6Dngvn.html#2be08ef127
BMW Seria 3,2009.0,26900.0,PLN,100523.0,Diesel,1983.0,Nowa Wieś Wielka,https://www.otomoto.pl/oferta/bmw-seria-3-ID6Dx9rp.html#2be08ef127
BMW Seria 3,1988.0,29999.0,PLN,127556.0,Benzyna,1766.0,Rzgów,https://www.otomoto.pl/oferta/bmw-seria-3-e30-1988r-1-8-benz-105km-oryginalny-lakier-perfekcyjny-stan-szyberdach-ID6CXo7C.html#2be08ef127
Citroën C5 2.0,2008.0,23800.0,PLN,177000.0,Diesel,1997.0,Wyszków,https://www.otomoto.pl/oferta/citroen-c5-exclusive-2-0-hdi-automat-navi-skora-serwis-masaze-dvd-hydro-bixenony-ID6DyEvu.html#2be08ef127
Peugeot 508,2011.0,23500.0,PLN,187200.0,Diesel,1560.0,Ostrołęka,https://www.otomoto.pl/oferta/peugeot-508-1-6-e-hdi-bezwypadkowy-oplacony-euro-5-model-2012-ID6ygTdT.html#2be08ef127
Honda Civic 1.8,2013.0,26999.0,PLN,58912.0,Benzyna,1798.0,Sowiny,https://www.otomoto.pl/oferta/honda-civic-honda-civic-2013-r-sedan-ix-generacja-ID6DzdDd.html#2be08ef127
Audi A6 4.2,2004.0,15900.0,PLN,205400.0,Benzyna,4163.0,Kostrzyn,https://www.otomoto.pl/oferta/audi-a6-4-2-v8-ladny-stan-niski-przebieg-quatro-z-niemiec-ID6DBqWw.html#2be08ef127
BMW Seria 5 520d,2008.0,27900.0,PLN,198000.0,Diesel,1995.0,Zamość,https://www.otomoto.pl/oferta/bmw-seria-5-2-0-d-163km-lift-skora-nawigacja-alufelgi-serwis-gwarancja-oplacony-ID6AKWsm.html#2be08ef127
Mazda 3 II,2009.0,19900.0,PLN,209000.0,Diesel,1600.0,Zamość,https://www.otomoto.pl/oferta/mazda-3-1-6-d-klimatronik-alufelgi-zarejestrowana-w-kraju-ID6AY46F.html#2be08ef127
Volvo S60,2007.0,21900.0,PLN,226000.0,Diesel,2400.0,Zamość,https://www.otomoto.pl/oferta/volvo-s60-2-4-d5-lift-klimatyzacja-serwis-asso-gwarancja-oplacony-ID6C4u72.html#2be08ef127
BMW Seria 3 318i,2008.0,22999.0,PLN,215903.0,Benzyna,1995.0,Tychy,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-318i-2-0-143km-klima-navi-bezwypadek-serwis-2008-ID6DtNxG.html#2be08ef127
Mitsubishi Lancer,2008.0,18900.0,PLN,206000.0,Diesel,1998.0,Zamość,https://www.otomoto.pl/oferta/mitsubishi-lancer-2-0-did-klimatyzacja-serwis-asso-gwarancja-ID6yeYw7.html#2be08ef127
Chrysler Sebring,2008.0,17900.0,PLN,117000.0,Diesel,1995.0,Zamość,https://www.otomoto.pl/oferta/chrysler-sebring-2-0-crd-140km-skora-117tys-przebiegu-gwarancja-serwis-ID6CIaZl.html#2be08ef127
Mazda 6 2.5,2009.0,19300.0,PLN,168000.0,Benzyna+LPG,2489.0,Wejherowo,https://www.otomoto.pl/oferta/mazda-6-prywatna-lpg-automat-mocne-auto-zadbane-2-kpl-kol-ID6Dsuoe.html#2be08ef127
Audi A6 2.0,2006.0,16900.0,PLN,253210.0,Diesel,1968.0,Brzesko,https://www.otomoto.pl/oferta/audi-a6-2-0-diesel-140-km-sedan-klimatronick-oplacony-zamiana-raty-ID6CPKra.html#2be08ef127
BMW Seria 3 320d,2007.0,22500.0,PLN,222598.0,Diesel,1995.0,Słubice,https://www.otomoto.pl/oferta/bmw-seria-3-2-0-16v-177-kw-automatic-klimatronic-xenon-navi-z-niemiec-ID6DuI4X.html#2be08ef127
Mercedes-Benz Klasa E 350,2005.0,27900.0,PLN,214000.0,Benzyna,3498.0,Radom,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-sedan-3-5-benz-272km-4x4-automat-navi-skora-stan-perfekcyjny-ID6DtwEa.html#fab3eb0c67
Mercedes-Benz Klasa C 180,2005.0,17900.0,PLN,289000.0,Benzyna,1796.0,Żyrardów,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-navi-xenon-bezwypadkowy-serwis-gwarancja-ID6DtO1o.html#fab3eb0c67
Mazda 6 2.0,2009.0,23900.0,PLN,153000.0,Benzyna,1999.0,Ostrołęka,https://www.otomoto.pl/oferta/mazda-6-benzyna-147km-bgate-wyposazenie-bezwypadkowy-vip-gwarancja-ID6DyEoM.html#fab3eb0c67
Volkswagen Passat 2.0,2005.0,19800.0,PLN,116896.0,Benzyna,1984.0,Ślesin,https://www.otomoto.pl/oferta/volkswagen-passat-full2-0highlineoplaconyclimatronicdebardzo-niski-przebiegnavi-ID6DyEoA.html#fab3eb0c67
Lexus IS II,2008.0,23500.0,PLN,258000.0,Diesel,,Bobowa,https://www.otomoto.pl/oferta/lexus-is-lexus-is-k-2-wlasciciel-okazja-stan-idealny-ID6DqJ9T.html#fab3eb0c67
Audi A8,2004.0,25000.0,PLN,260500.0,Diesel,3936.0,Piła,https://www.otomoto.pl/oferta/audi-a8-audi-a8-bogate-wposazenie-ID6DBqqE.html#fab3eb0c67
Volkswagen Passat 1.6,2010.0,29250.0,PLN,157000.0,Diesel,1598.0,Pruszków,https://www.otomoto.pl/oferta/volkswagen-passat-passat-b7-comfortline-ID6Dwxlw.html#fab3eb0c67
Volkswagen Passat 2.0,2006.0,15000.0,PLN,249000.0,Diesel,1968.0,Karczewice,https://www.otomoto.pl/oferta/volkswagen-passat-passat-b6-comfortline-ID6DBqcF.html#fab3eb0c67
Ford Mondeo 2.0,2010.0,26900.0,PLN,185000.0,Benzyna,1999.0,Maków Mazowiecki,https://www.otomoto.pl/oferta/ford-mondeo-2-0-duratec-145koni-serwis-ID6DsK5v.html#fab3eb0c67
Volvo S60 2.4D,2007.0,23900.0,PLN,195000.0,Diesel,2400.0,Puławy,https://www.otomoto.pl/oferta/volvo-s60-volvo-s60-24-d5-automat-6-biegow-195tys-km-ID6Du6lj.html#fab3eb0c67
Mercedes-Benz Klasa C 220,2010.0,28900.0,PLN,332000.0,Diesel,2143.0,Zawadzkie,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-avantgarde-blueefficiency-2-2-cdi-170-km-2010-rok-zadbany-bezwypadkowy-ID6DuQFo.html#fab3eb0c67
Citroën C5 1.8i,2009.0,21212.0,PLN,117845.0,Benzyna,1749.0,Wrocław,https://www.otomoto.pl/oferta/citroen-c5-1-8-16v-125km-dynamique-atraction-klimatronic-oplacony-tylko-117tkm-ID6DwTle.html#fab3eb0c67
Honda Accord 2.0,2004.0,17300.0,PLN,145000.0,Benzyna,1998.0,Poznań,https://www.otomoto.pl/oferta/honda-accord-cl-sport-ID6Dzg1P.html#fab3eb0c67
Volvo S80 2.0D,2008.0,25900.0,PLN,226000.0,Diesel,1997.0,Zamość,https://www.otomoto.pl/oferta/volvo-s80-2-0d-136km-nawi-skora-ksenon-alu-pelna-opcja-oplacone-ID6DqpV3.html#fab3eb0c67
Škoda Superb 1.9,2008.0,26990.0,PLN,249000.0,Diesel,1896.0,Jarosław,https://www.otomoto.pl/oferta/skoda-superb-sliczny-zobacz-warto-stan-idealny-ID6DuMU5.html#fab3eb0c67
Peugeot 301 1.2,2014.0,21900.0,PLN,125000.0,Benzyna,1199.0,Aleksandrów Łódzki,https://www.otomoto.pl/oferta/peugeot-301-salon-polska-bezwypadkowy-serwisowany-ID6DzMP9.html#fab3eb0c67
BMW Seria 3 320i,2006.0,24999.0,PLN,176000.0,Benzyna,2171.0,Zawiercie,https://www.otomoto.pl/oferta/bmw-seria-3-320si-m-pakiet-full-opcja-e90-173km-super-stan-xenon-skory-navi-ID6Dqw9Q.html#fab3eb0c67
Volkswagen Jetta 1.4,2010.0,20500.0,PLN,162200.0,Benzyna,1390.0,Wrocław,https://www.otomoto.pl/oferta/volkswagen-jetta-salon-polska-serwisowany-bezwypadkowy-ID6Dtzw6.html#fab3eb0c67
Renault Laguna 2.0,2009.0,21900.0,PLN,205000.0,Diesel,1995.0,Małogoszcz,https://www.otomoto.pl/oferta/renault-laguna-renault-laguna-iii-w-wersji-initiale-ID6DBqbJ.html#fab3eb0c67
Citroën C5 III,2008.0,17900.0,PLN,240000.0,Diesel,2000.0,Różan,https://www.otomoto.pl/oferta/citroen-c5-2-0-hdi-serwisowany-w-salonie-video-ID6DwAYJ.html#fab3eb0c67
Škoda Superb 2.8,2003.0,16900.0,PLN,223000.0,Benzyna,2771.0,Jarosław,https://www.otomoto.pl/oferta/skoda-superb-2-8-v6-benzynka-skora-automat-idealny-stan-ID6DBq8N.html#fab3eb0c67
Mazda 6 2.0,2010.0,21900.0,PLN,241780.0,Diesel,1998.0,Pruszków,https://www.otomoto.pl/oferta/mazda-6-mazda-6-dvd-navi-polecam-2010r-2-0d-zamiana-ID6DuPHL.html#fab3eb0c67
Mercedes-Benz Klasa E 320,2008.0,29500.0,PLN,275000.0,Diesel,2987.0,Starachowice,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-3-0d-224km-black-series-amg-navi-lift-super-stan-ID6DzNSg.html#fab3eb0c67
Citroën C5 II,2009.0,15700.0,PLN,238500.0,Benzyna,1997.0,Szamotuły,https://www.otomoto.pl/oferta/citroen-c5-2-0-benz-film-serwisowany-z-tuv-do-2021-z-niemiec-ID6DrPFf.html#fab3eb0c67
Audi 80 1.8,1985.0,19600.0,PLN,140196.0,Benzyna,1781.0,Sławków,https://www.otomoto.pl/oferta/audi-80-audi-80-90-b2-coupe-1-8-ID6DvLET.html#fab3eb0c67
Mercedes-Benz Klasa C 220,2007.0,29000.0,PLN,280000.0,Diesel,2148.0,Borowa,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-mercedes-c220-w204-om-646-170km-400nmbmw-3-audi-a4-a6-ID6Dt1Eg.html#fab3eb0c67
BMW Seria 5 530i,2006.0,15000.0,PLN,166000.0,Benzyna,2996.0,Żagań,https://www.otomoto.pl/oferta/bmw-seria-5-ID6DfSZG.html#fab3eb0c67
Subaru Impreza,2007.0,16400.0,PLN,101000.0,Benzyna,1500.0,Bielawa,https://www.otomoto.pl/oferta/subaru-impreza-r-4x4-xenony-niski-przebieg-ID6DnfAr.html#fab3eb0c67
Mercedes-Benz Klasa C 180,2012.0,19999.0,PLN,165000.0,Diesel,2143.0,Margonin,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-2-2-cdi-blueefficiency-navi-climatronic-6-biegow-ID6DzNQz.html#fab3eb0c67
Nissan Skyline,1997.0,26999.0,PLN,238000.0,Benzyna,1990.0,Łaziska Górne,https://www.otomoto.pl/oferta/nissan-skyline-r33-sedan-gts-type-x-40th-anniversary-wersja-na-40lecie-ID6DzEle.html#fab3eb0c67
Lexus IS 220,2006.0,19900.0,PLN,229000.0,Diesel,2231.0,Radom,https://www.otomoto.pl/oferta/lexus-is-lexus-is-220d-2006-czarny-metalic-ID6C4hAe.html#fab3eb0c67
BMW Seria 3 320d,2006.0,24900.0,PLN,225900.0,Diesel,1995.0,Radom,https://www.otomoto.pl/oferta/bmw-seria-3-320d-163km-m-pakiet-xenon-sportsitze-manual-alu-18-zadbana-ID6DBpVP.html#fab3eb0c67
Seat Exeo ST,2011.0,24500.0,PLN,155000.0,Benzyna,1798.0,Głogów,https://www.otomoto.pl/oferta/seat-exeo-prywatne-ID6DmLUR.html#de8391d02a
Honda Civic 1.8,2008.0,19500.0,PLN,228000.0,Benzyna,1799.0,Rawa Mazowiecka,https://www.otomoto.pl/oferta/honda-civic-salon-polska-6-biegow-serwis-do-konca-ID6DBpG2.html#de8391d02a
Saab 9-3 1.9TTiD,2011.0,22900.0,PLN,251000.0,Diesel,1910.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/saab-9-3-1-9tidbezowaskoraduzanaviklimatroniksuperstan-ID6DBpGk.html#de8391d02a
BMW Seria 5 523i,2007.0,29999.0,PLN,202000.0,Benzyna,2497.0,Zawiercie,https://www.otomoto.pl/oferta/bmw-seria-5-2-5i-190ps-lift-bixenon-skora-piekna-wzor-ID6Dr6bI.html#de8391d02a
BMW Seria 3 318d,2007.0,18299.0,PLN,250000.0,Diesel,1995.0,Szprotawa,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e90-318d-2007r-ID6DyDQM.html#de8391d02a
Ford Mondeo 2.0,2007.0,17900.0,PLN,233213.0,Benzyna,1999.0,Włocławek,https://www.otomoto.pl/oferta/ford-mondeo-2-0b-bogata-wersja-bezwypadkowy-233tys-km-gwarancja-stan-idealny-ID6DyDQx.html#de8391d02a
Peugeot 508,2012.0,27500.0,PLN,188300.0,Diesel,1666.0,Kościerzyna,https://www.otomoto.pl/oferta/peugeot-508-peugeot-508-gwarancja-ID6CsOoD.html#de8391d02a
Audi A8,1999.0,17900.0,PLN,281000.0,Benzyna,3697.0,Zielona Góra,https://www.otomoto.pl/oferta/audi-a8-d2-3-7-benzyna-bardzo-ladna-full-opcja-ID6DzNHj.html#de8391d02a
BMW Seria 5 525d,2007.0,29500.0,PLN,277000.0,Diesel,2993.0,Wołów,https://www.otomoto.pl/oferta/bmw-seria-5-lift-3-0d-zarejestrowana-w-kraju-zadbane-wnetrze-oryginalny-przebieg-ID6DBptz.html#de8391d02a
